Site,DRAIN_SQKM,PPTAVG_SITE,RH_SITE,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,BFI_AVE,STOR_NID_2009,FORESTNLCD06,PLANTNLCD06,WETLANDSNLCD06,MAINS100_FOREST,IMPNLCD06,AWCAVE,PERMAVE,WTDEPAVE,ROCKDEPAVE,ELEV_MEAN_M_BASIN,SLOPE_PCT,ASPECT_NORTHNESS,ASPECT_EASTNESS
lg103,6026.893,114.778,68,14.34672,0.104832572,5.777419,5.865155,8.910944,10.1327,11.20302,10.22691,11.24336,9.242068,7.873916,7.553151,9.810521,7.842776,-2.03383,-0.0826658,5.56964,11.98137,17.62868,22.64751,24.76606,23.71388,19.94991,13.544,6.305521,0.1267132,25.9219,4.064860119,13.04510505,77.437314,0.57251883,43.26878,1.505017,0.1840442,0.9374961,2.29259,59.99917,190.557,0.7456416,-0.895012224,0.446041611
lg104,6050.763,92.216,69,25.79207,0.158793801,4.875538,3.626495,5.456818,7.085629,7.435588,7.969232,7.122714,10.02708,9.709653,7.382098,6.729001,5.362806,-7.29054,-6.86096,-1.76453,5.731511,12.28764,17.52531,19.93969,18.78369,14.49176,8.47891,1.762519,-4.40331,75.14877,48.65741841,39.920513,19.602296,19.21368,14.810643,1.347505,0.1157609,8.478864,4.32081,59.96669,342.8689,1.557366,-0.955536052,0.2948743
lg105,6274.564,122.073,69,2.559855,0.027234068,12.75982,10.88841,13.18251,8.779177,10.19409,10.97548,11.55646,11.17667,10.33539,9.616774,9.473787,9.947613,5.842654,7.387252,11.42149,16.07669,20.51854,24.44203,26.18311,25.55255,22.44083,16.45736,11.09448,6.750114,54.04729,527.775801,54.776897,16.4542041,1.97640848,35.821552,2.431589,0.1348488,1.859045,5.497954,55.88069,211.8648,4.332275,-0.933580426,0.35836795
lg106,6324.648,108.923,71,16.99867,0.124134512,5.668976,5.545536,8.065622,9.476674,11.1699,10.60311,11.01726,9.472105,7.741342,7.03628,9.140445,7.384156,-3.2883,-1.53207,3.935844,10.31015,16.18471,21.32518,23.37756,22.29983,18.50795,12.06114,5.293983,-0.858191,30.05672,52.45990544,7.467618258,61.614251,0.3482928,28.4748204,8.170953,0.1603803,1.168578,2.701217,59.96317,271.9195,0.82144,-0.44565417,-0.895205206
lg107,6362.33,79.569,65,29.19176,0.403354237,13.90663,11.74259,11.38802,8.133375,6.418188,3.36839,1.497382,2.028083,3.261836,6.981017,15.1943,15.1826,1.544508,3.138501,4.686068,7.176018,10.82862,14.5551,18.8222,18.6457,15.62339,10.42247,4.629263,1.885222,67.0978,114.2384433,61.6154907,6.360514,0.43099307,44.3347518,1.26643,0.1285298,2.171836,5.412158,41.1584,1005.657,18.93729,0.237377334,-0.971417522
lg108,6383.732,86.035,72,24.97218,0.131457154,5.607321,4.799368,6.54294,7.705479,8.317387,10.77984,8.998164,9.017354,9.887401,7.945558,7.790615,6.649312,-5.24919,-4.73512,0.01311035,6.677304,12.80835,17.8511,20.1914,19.23876,15.41162,9.534077,3.474615,-2.64331,41.8396,97.30427891,38.780904,45.90504,3.5299279,14.530424,1.060795,0.1332932,1.760352,2.96949,53.19217,416.6329,6.190215,0.964649469,0.26353634
lg109,6498.896,122.251,70,2.499928,0.026265483,12.72689,10.84317,13.13162,8.728588,10.11434,11.00986,11.59803,11.21798,10.32377,9.550195,9.403053,9.893145,5.888033,7.432863,11.4651,16.11865,20.56201,24.47873,26.21803,25.58508,22.4787,16.49752,11.13968,6.795296,54.10471,510.3591799,53.766893,16.1474023,2.05030657,35.9088395,2.93113,0.1338848,1.965327,5.487983,55.9565,207.2341,4.264413,-0.909417659,0.415884024
lg111,6783.593,30.353,57,61.72834,0.12715941,8.415292,6.641808,7.741138,6.722423,8.535538,6.630251,4.845506,4.108648,4.859411,5.37166,8.09424,8.506582,-10.14,-8.13451,-5.40318,-0.832074,4.199733,8.513299,12.87608,12.09229,7.036115,1.749294,-5.47294,-9.25363,74.27758,0.009451628,40.44177181,0.02967906,2.5149057,29.59573337,0.02249943,0.07416853,3.513257,5.620196,48.08558,2542.613,21.22454,0.231012684,-0.972950739
lg112,6943.026,33.219,59,47.90908,0.402700591,12.4242,9.409373,8.616258,5.901587,4.498735,3.172781,1.920564,1.99816,2.513203,4.987041,11.97144,12.55444,-1.89506,-0.220228,1.635791,4.271178,8.026863,11.80107,15.79536,15.37684,12.02437,6.981828,1.560602,-1.4408,83.52969,111.9070729,60.21806476,1.9685335,0.8992448,36.93864,0.9855195,0.1591109,8.764378,5.901206,51.66679,1414.595,7.272358,0.365905023,0.930652198
lg113,7032.127,13.044,51,46.15063,0.352636997,5.887575,5.826462,5.304243,2.480583,2.562076,1.738847,1.421091,1.298246,1.717999,2.432125,4.130506,4.592067,-1.58106,-0.116265,2.119883,5.249557,9.616873,14.16403,18.16804,17.48296,13.55826,8.355984,2.59025,-0.970401,67.84605,12.67624547,19.02864936,4.391605,1.3954228,0,0.3384091,0.09193584,4.364963,5.717597,38.77835,2021.54,16.67401,0.990406516,-0.138184419
lg114,7201.157,120.278,68,4.088958,0.024901653,12.13361,10.81425,13.53954,9.505496,11.69892,11.27897,10.90648,11.37613,10.90919,10.72848,10.16953,9.890409,4.488282,6.12683,10.16208,14.90484,19.29414,23.30043,25.19896,24.56447,21.24028,15.33206,9.975227,5.534755,54.24423,44.61099126,59.559567,20.0482127,1.223041101,51.094318,1.745804,0.1358566,1.797867,5.586365,53.00522,299.9389,7.40142,-0.892843785,0.45036649
lg115,7256.224,126.928,68,1.546104,0.080366246,11.16032,8.906011,11.19632,7.77874,9.420769,11.53542,14.09555,13.03243,12.17931,8.318891,7.558482,8.611041,6.470101,7.989721,12.0091,16.70105,21.06163,24.79603,26.57012,25.90716,22.91886,17.07212,11.94248,7.407349,59.35123,9.617476941,20.078558,33.055142,26.3462643,8.0251358,1.231265,0.122139,4.13456,2.79849,59.96377,53.77938,0.6326243,-0.855862039,0.517204186
lg116,7582.457,52.244,67,17.39758,0.424587679,1.358251,1.13678,1.97615,3.141747,5.663228,8.394797,7.674496,5.806363,4.483854,3.655018,1.897094,1.147995,-14.55,-11.2956,-4.33604,5.05505,12.5329,17.53825,20.64127,19.75408,13.7149,6.87153,-3.22309,-10.883,24.32585,5.680694529,0.4055928,66.5445,7.630524,1.6629163,0.308255,0.1539875,2.940853,4.6181,59.03628,481.8836,1.324867,-0.149138592,0.988816303
lg117,7820.364,46.875,64,48.02188,0.392891649,9.950485,7.762884,7.880022,4.868895,4.182506,2.450488,1.560612,1.756361,2.137453,3.923377,8.94903,9.971747,-2.2325,-0.432693,1.440019,4.259109,8.217488,12.12885,16.28588,15.81651,12.28126,7.174194,1.41746,-1.72384,76.66441,1.705623165,60.51247067,1.6399493,5.0516654,29.19337,0.2164369,0.1927634,8.879922,5.411775,53.40788,1578.014,7.05667,-0.779844061,-0.625973834
lg119,8146.337,75.573,63,1.864936,0.223500607,2.540609,3.581283,4.133342,5.099694,10.09519,8.904102,4.486967,6.535276,8.324913,6.543922,3.52877,2.925615,4.927318,7.397185,11.78951,17.29432,22.01772,26.54863,29.09484,28.46578,24.01938,18.07036,11.13072,6.176168,16.77292,220.0098037,3.8532124,11.86916799,0.09853631,9.082354,0.2855225,0.1514691,1.069314,5.990336,56.01461,456.1831,1.617872,-0.254743722,0.967008602
lg120,8372.682,30.984,58,37.85838,0.070866568,5.43445,5.075073,6.310753,4.457805,4.073853,2.475594,5.561451,7.377402,5.534523,5.910065,5.690524,4.677754,-5.34477,-3.29959,0.03209011,4.458417,9.27092,14.14024,17.26181,16.24358,12.51313,7.086993,0.4229998,-4.13168,62.42715,316.2054567,55.552532,3.23575958,1.76227415,20.4439369,0.27986,0.1362454,2.11799,5.854472,44.39523,2485.248,20.0665,-0.825958607,-0.563730769
lg121,8781.412,41.459,53,28.59073,0.205682718,2.048959,2.506727,4.491293,5.958478,6.095993,4.389149,6.289938,6.817898,3.672363,3.508581,3.59974,2.807308,-5.40677,-4.26979,-1.53556,2.627422,7.615395,12.43962,15.54021,14.47607,10.57027,5.398764,-1.06655,-4.73031,65.05126,134.3801637,44.911289,0.31642518,3.183827,23.7448785,1.665172,0.08313402,5.338604,5.879462,42.45964,2696.93,15.91112,0.063142028,0.998004551
lg122,8840.52,79.262,68,21.13013,0.377613531,2.430504,1.713637,3.32316,4.782953,7.349508,10.95827,11.21443,9.967528,8.894419,6.335758,4.302546,2.16508,-14.4973,-11.3892,-4.55653,3.759087,10.78541,15.78085,18.58741,17.32371,12.17935,5.890193,-3.10005,-11.0216,49.11026,92.52102557,34.663706,2.8620967,47.263752,41.414105,0.4612589,0.2477581,4.185311,2.568572,58.68876,433.877,1.029746,-0.805837346,-0.592136954
lg124,8895.176,110.336,75,24.55141,0.386918932,23.7009,19.29412,18.56595,14.88434,10.86159,6.891777,2.591522,3.205928,6.107895,12.10482,26.34769,25.20722,2.080252,3.487706,4.787815,7.058589,10.26658,13.73172,17.19941,17.39433,14.97778,9.998511,4.74769,2.599126,59.20352,208.0790144,74.8772867,3.787787,0.59373538,32.4068825,0.773385,0.1458309,2.105898,5.747959,46.66599,885.0579,24.90038,0.550616242,-0.834758501
lg125,9623.396,100.618,71,20.09891,0.147239801,4.967496,4.465129,6.573089,8.637859,9.396651,10.33992,9.465668,9.857625,8.982714,7.398134,7.715575,6.702447,-4.65051,-3.26163,2.128873,8.84356,14.94344,20.23127,22.48251,21.38192,17.45029,11.16412,4.298376,-2.10099,68.96046,12.9484657,9.6960129,59.97141,12.3539245,6.63778995,3.665478,0.133298,5.748799,3.978276,59.98084,276.1609,0.9709895,-0.020612624,-0.999787537
lg126,9771.918,17.948,50,42.26286,0.045380636,4.517201,4.515025,4.816904,4.513694,4.6922,2.86035,3.413384,4.344865,4.370639,4.840417,4.468566,3.684623,-7.78171,-5.99258,-1.91592,2.986512,8.041088,12.86766,16.80389,15.85539,11.14295,5.339125,-2.03482,-6.65751,69.51551,187.3011105,45.9448409,7.56101208,1.39304037,22.6350119,0.2421237,0.09649088,3.949535,5.653013,47.8775,2402.873,17.24855,-0.843889037,0.536517748
lg127,9786.505,36.626,60,48.35061,0.403255084,10.60713,8.340436,8.387961,5.205816,4.345586,2.506258,1.501136,1.72614,2.263292,4.253791,9.906009,10.7357,-2.15142,-0.356203,1.558954,4.338469,8.266974,12.16728,16.31602,15.83248,12.32145,7.248361,1.475394,-1.6752,77.17585,73.90789603,59.23724558,4.16182,4.9397384,21.96082,0.2675268,0.1904729,7.944792,5.276984,53.59318,1559.438,7.705617,-0.976933898,-0.213541937
lg128,10154.95,78.926,70,25.63767,0.253625987,3.516201,2.559261,4.92048,5.869733,7.98023,9.133594,9.313618,9.77405,9.680495,7.043932,5.739811,3.896446,-10.9671,-9.18466,-3.48805,4.350701,11.31209,16.42803,18.96822,17.83056,13.13619,7.185343,-0.767567,-7.67604,64.02608,38.19441199,55.661812,3.727919,30.194041,27.822456,0.4473659,0.1603806,5.241912,3.264986,57.59119,406.9716,2.457875,-0.786490045,0.617602954
lg129,10196.52,213.23,70,25.81708,0.434505446,15.63089,13.06891,12.34042,8.210246,6.002847,3.10824,1.332468,1.904901,3.341975,7.406835,16.20005,16.47095,2.298599,3.808191,5.248949,7.653228,11.26256,14.94716,19.12318,18.94167,16.08169,10.93528,5.260919,2.653214,60.76893,82.30060844,65.127077,4.751222,0.6192084,27.4753184,1.094831,0.1208293,2.03195,5.586309,39.49196,927.8098,23.75066,0.230608512,-0.973046615
lg131,10296.64,48.856,67,17.28724,0.422070157,1.401664,1.157723,2.051147,3.201461,5.780008,8.471226,7.764504,5.982208,4.593137,3.733562,1.957097,1.160952,-14.5363,-11.2565,-4.25038,5.090484,12.54882,17.56676,20.66083,19.76594,13.73873,6.92515,-3.17727,-10.8683,24.36614,23.00762404,0.452638058,68.59879,7.7475536,1.589613,0.3113987,0.154415,2.834946,4.462258,59.21304,472.3333,1.170564,-0.449276899,0.893392561
lg133,11547.25,107.376,69,19.79214,0.076263634,9.956523,8.763549,10.98889,10.31735,12.51972,12.33324,13.50153,11.37275,10.05862,8.381059,9.950219,9.873098,-1.80111,-0.749603,3.791484,9.491118,14.63033,18.97129,21.02373,20.32124,16.86393,10.82116,5.051,-0.0450754,31.72917,77.88105194,79.711143,10.57022,0.3133604,38.847177,1.085782,0.1219456,2.737534,5.088144,39.11441,596.9278,16.57943,-0.143371712,-0.98966891
lg134,11810.18,30.93,59,36.67264,0.183981509,4.06946,3.003813,3.376605,2.847758,3.51874,2.402391,1.613797,1.89163,1.6239,2.277974,4.115585,4.134917,-1.95341,0.2409525,2.365026,5.215239,9.157191,13.11227,17.18784,16.76546,12.98611,7.815502,1.985734,-1.40522,68.91092,22.68340897,18.86436,2.7623853,0.9275648,7.31972,0.3425843,0.1261972,3.003038,5.80922,37.08094,1352.165,8.601798,0.997838327,-0.065716613
lg135,11837.85,25.758,51,33.40896,0.050767449,4.796411,4.181571,5.383766,4.386198,4.172611,2.154039,4.842526,5.038349,4.589022,5.621486,4.754231,3.883682,-4.20536,-2.02311,1.247162,5.544552,10.55124,15.59534,18.80768,17.76055,13.76627,8.062548,1.133033,-3.14534,56.05091,49.71715227,65.57076,2.2857609,0.51276618,37.8370191,0.2209911,0.1327453,1.616059,5.988727,43.3041,2373.264,17.99568,0.124498574,-0.992219787
lg137,12259.25,32.823,50,27.06555,0.207266711,2.047761,2.119088,3.905861,4.638423,4.854924,3.476757,5.822624,6.359484,3.469252,3.051969,2.935356,2.247479,-4.7329,-3.46324,-0.633241,3.673299,8.674089,13.64433,16.65994,15.5598,11.63331,6.285399,-0.241675,-3.89372,59.8126,69.73242727,41.7049011,1.3967158,1.6493181,6.817632816,0.7298335,0.09446485,4.089583,5.867223,41.57103,2610.02,19.08141,-0.123774669,0.99231035
lg138,12574.71,108.635,74,20.17788,0.401222087,22.59896,18.65583,17.57181,13.52288,9.781414,6.172702,2.303178,2.897897,5.595928,11.29143,24.97648,24.45624,2.720891,4.226631,5.617194,7.865437,10.98353,14.32653,17.6337,17.79639,15.40457,10.53154,5.48632,3.220921,54.3488,159.416506,62.1182358,14.79918,1.4264343,23.5199538,1.44121,0.1513066,1.869786,5.201165,47.51052,687.9197,20.56055,0.733124791,-0.680094141
lg139,13209.39,108.411,75,25.99564,0.096568336,6.573292,5.578861,7.188055,8.20782,8.617539,10.07189,9.117892,9.043303,10.88413,8.620763,9.156209,7.684242,-5.40035,-4.8813,0.1075303,6.932133,13.30257,18.32485,20.85042,20.00577,16.00894,9.90916,3.85746,-2.57668,55.34682,200.4852573,29.462135,39.54897,8.3056684,8.1265389,1.83007,0.1353638,2.316425,2.976455,55.35811,256.6169,4.23457,0.840792495,-0.541357535
lg140,13289.15,94.955,68,17.56885,0.156518823,4.743043,4.257982,7.466755,9.369315,10.34332,11.24582,10.24514,9.603609,8.371668,7.319086,8.292376,6.716312,-4.72166,-2.62521,3.110259,9.754537,15.8386,21.14988,23.22772,22.09349,18.19723,11.75043,4.659184,-2.00299,44.93435,8.355802591,7.0166644,79.755244,2.0184658,7.8538358,2.070648,0.1427684,4.578216,2.597085,59.19687,212.4557,0.3528917,0.118682985,-0.992932198
lg141,13439.8,106.572,69,13.03319,0.098256471,5.568834,5.728676,9.026619,9.976299,10.94767,10.61599,9.915187,8.326603,7.802827,7.395279,9.713442,7.666046,-1.91171,0.3411369,5.904044,12.30321,17.8777,22.8011,25.03437,24.04265,20.06611,13.72346,6.663948,0.4434249,17.20553,116.956561,15.43759223,71.75033,1.68486708,35.2632106,1.854263,0.1854532,0.8093578,2.168835,59.99014,173.3142,0.7838651,-0.954360816,-0.298656046
lg143,13824.03,99.1,67,19.32854,0.078398592,9.531969,8.424277,10.66973,10.07282,12.23014,11.96705,13.05565,11.10184,9.850655,8.114132,9.723912,9.49792,-1.76303,-0.697945,3.88196,9.60755,14.79535,19.18304,21.2609,20.54996,17.05987,10.97428,5.196921,0.0418224,32.06669,75.99451998,76.377786,12.914014,0.2715163,32.143937,1.369169,0.1246454,2.58218,4.88657,39.68181,555.7407,15.79268,-0.336434619,-0.941706827
lg144,14268.92,62.923,60,47.27411,0.191203386,12.39902,9.641436,9.877296,9.26751,10.10327,8.299652,4.892824,4.05104,5.537122,7.032912,12.26673,12.13166,-4.70276,-2.46585,0.06063018,3.984088,8.142255,12.11342,16.22847,15.97955,11.32761,5.531196,-0.827729,-4.10055,68.03509,0.007431396,74.36736868,6.68363254,0.15875131,50.11122198,0.1256161,0.1125157,3.669053,5.493421,41.75574,1443.614,29.16289,0.651897255,-0.758307305
lg145,14613.81,20.3,52,45.09892,0.047159329,4.837748,4.683763,5.481269,4.915123,4.406106,2.641732,4.716465,4.956967,4.386021,4.780444,4.827479,4.60358,-7.34128,-5.73393,-2.56171,1.870867,7.029351,12.05875,15.14216,14.13864,10.17585,4.798803,-2.17077,-6.46316,67.01671,88.11339774,55.104235,3.6755566,1.6176747,32.58122868,0.265446,0.106593,2.860205,5.910768,47.39632,2826.741,22.22787,0.101775138,-0.994807429
lg148,16200.62,29.54,50,23.84352,0.242494823,1.856382,1.929236,3.805684,4.715883,5.169866,3.773281,6.13619,6.70271,3.40895,2.977305,2.791375,2.079706,-4.01097,-2.705,0.1756814,4.561843,9.579584,14.58887,17.64115,16.52223,12.51417,7.060341,0.5132446,-3.16352,57.00987,61.94042888,38.0691802,1.4209905,1.7597223,6.302469425,1.609474,0.1016379,4.112393,5.884156,42.54029,2463.468,16.87682,-0.213659585,0.976908175
lg150,16449.78,76.105,73,20.21179,0.270980046,3.054097,2.554124,5.158592,7.326365,8.471911,9.638145,9.841249,10.45874,9.239724,6.140322,5.783769,3.471376,-9.39294,-7.36035,-1.23585,6.765615,13.36317,18.55376,21.1212,19.92919,15.25596,9.036391,1.036321,-6.21642,61.71033,324.8948232,24.859363,41.730804,17.949927,10.24826,2.122723,0.1558825,4.719344,4.020791,59.88126,292.1581,1.547689,-0.527252432,0.849708699
lg151,17195.91,58.929,69,16.62074,0.386260663,1.879692,1.381298,3.161525,4.364816,6.971206,9.449628,8.869027,7.087968,5.66869,5.118466,2.628707,1.227006,-13.3276,-10.2874,-2.98509,6.170679,13.44234,18.63463,21.5373,20.49598,14.84826,8.075653,-1.66272,-9.61231,44.34734,110.9866423,8.528154787,69.346659,5.7897305,0.71101253,0.6564617,0.151429,3.04126,3.766793,59.98974,357.6662,0.770332,0.99904403,-0.043715289
lg152,17513.18,133.223,73,0,0.247604733,8.045517,7.261665,9.715303,6.700899,9.670706,17.70093,17.36627,18.08414,15.78601,8.322,6.55473,6.543312,14.73528,15.88121,18.48464,21.16226,24.35353,26.65029,27.49677,27.45927,26.43238,22.94756,18.77245,15.53285,53.83109,33.6986497,18.39451576,17.896245,32.371109,0.95814697,2.98894,0.09598488,11.34549,2.335021,57.98885,18.00392,0.5972514,0.177771795,0.98407174
lg153,18081.18,53.634,64,42.13029,0.368839653,8.261099,6.843147,7.019648,4.431773,4.005611,2.425991,1.270184,1.57394,2.175819,3.716309,7.774854,8.389766,-1.77847,0.1030857,2.168523,5.061151,9.113743,13.12045,17.29681,16.73475,13.14463,7.910446,2.028971,-1.26918,73.6628,88.77395695,45.04621373,9.3609,3.21248271,19.15375576,0.355935,0.1661052,5.075563,5.256862,47.29346,1502.868,6.519616,-0.43256733,-0.901601633
lg154,18633.95,22.905,57,32.01693,0.068177151,4.451462,4.182241,5.172195,3.805042,3.526262,2.082308,4.97042,6.277836,4.709238,5.007641,4.69033,3.840635,-4.48781,-2.24609,1.173318,5.545991,10.45404,15.44424,18.52829,17.46438,13.61368,7.979523,1.177969,-3.40767,57.64175,147.2992309,39.706358,3.0444412,1.2361196,15.6927568,0.4887394,0.1376328,2.226086,5.902335,42.89053,2350.308,16.53474,-0.645798891,-0.763507559
lg155,19962.22,91.125,70,18.34373,0.246694506,3.366746,3.238619,5.604535,8.811692,9.039342,11.05473,10.0992,10.99911,9.000851,6.433241,6.415795,4.422434,-7.55932,-5.19481,0.8592558,8.315181,14.59843,19.85369,22.29705,21.16849,16.68969,10.36664,2.54125,-4.50575,55.01569,38.19293075,8.2195159,72.67032,5.137476,8.6645397,3.153495,0.1700513,2.867122,4.674195,55.28995,275.5909,2.344085,-0.969530919,-0.244968971
lg156,20665.06,67.471,61,47.90252,0.223333604,13.76075,10.71797,10.65782,9.528111,10.11148,8.05559,4.753507,3.996991,5.587714,7.452354,13.61463,13.8199,-4.49171,-2.24172,0.2447971,4.141925,8.375803,12.3307,16.41724,16.18089,11.52817,5.717566,-0.624889,-3.88413,67.19927,212.5027116,72.66497125,4.65129064,0.19929729,48.18847052,0.1185103,0.1128105,3.725939,5.494027,45.23079,1392.342,29.58085,-0.191290399,-0.981533486
lg157,20857.07,27.479,59,40.47731,0.317692342,7.516834,5.6568,5.512454,4.099381,3.932405,2.727315,1.70068,1.926584,2.012063,3.464565,7.434144,7.612955,-1.78874,0.1976945,2.227946,4.994725,8.859424,12.73758,16.76778,16.34975,12.75737,7.606525,1.93746,-1.28388,75.09655,85.20038649,34.87052063,2.8762366,0.8417002,32.1037,0.5845446,0.1369703,4.886018,5.857151,42.3743,1342.19,8.606968,0.705974917,0.708236837
lg158,21563.02,104.644,72,19.41539,0.410477205,23.76783,19.84139,18.1083,13.59413,9.818595,6.290979,2.314878,2.851058,5.85282,11.81775,25.97006,25.96384,2.848889,4.353155,5.79761,8.030349,11.14683,14.41488,17.642,17.78552,15.41556,10.60512,5.662288,3.355766,53.22902,148.1961928,56.4911983,19.242195,1.7278494,16.1803503,1.637529,0.1538301,1.922072,5.128949,47.62456,596.3068,19.3093,0.693904699,-0.72006685
lg159,21971.82,29.801,62,21.49259,0.589750753,11.62009,11.28015,10.49009,4.289583,2.206949,0.7598988,0.276456,0.2118019,1.309778,2.913724,5.732503,8.030905,4.753667,6.387229,8.248282,10.9626,15.12128,19.34119,22.779,22.09377,19.31837,14.48463,8.743511,5.116994,48.47857,149.8911434,24.41426541,33.423337,1.0400384,12.55405797,1.633234,0.1038172,4.401058,5.697051,49.64728,953.1061,13.90928,-0.331319774,-0.943518525
lg160,24064.79,43.537,59,45.63556,0.221722985,12.96319,10.17447,10.10787,9.063301,9.694559,7.632075,4.51189,3.825927,5.302354,7.077459,12.93872,13.08525,-4.13142,-1.85446,0.6828882,4.571437,8.804156,12.73408,16.79358,16.56312,11.91415,6.093377,-0.221917,-3.52001,65.49709,182.8765283,67.12103774,9.47679477,0.2353708,43.63508554,0.1423644,0.1193796,3.427198,5.366854,46.51797,1319.377,27.4683,-0.029828488,-0.999555032
lg161,27772.14,33.677,61,38.33046,0.325470651,7.497648,5.696556,5.460739,4.018844,3.832529,2.691976,1.570481,1.794346,2.019188,3.625214,7.464319,7.601263,-1.48208,0.5452531,2.705124,5.512663,9.351537,13.2101,17.22697,16.83359,13.24602,7.99478,2.286619,-0.943033,75.98329,65.11247848,32.53235176,3.4308651,0.650507,19.4464667,0.4939929,0.1355165,4.048326,5.891607,41.58425,1224.592,10.01122,0.678369102,0.734721281
lg164,28936.87,110.505,69,19.82611,0.407303595,23.40709,19.62763,17.71715,13.27262,9.704845,6.31919,2.357846,2.874374,5.905099,11.79031,25.40528,25.54326,2.800242,4.331443,5.840679,8.07741,11.20063,14.42551,17.62084,17.74156,15.38158,10.57672,5.689145,3.316889,53.79314,118.9262114,54.0704983,20.442219,1.8001521,14.2471685,2.52084,0.155194,1.875084,5.038811,48.58051,558.2355,17.99624,0.683366797,-0.730075215
lg165,29041.52,108.756,67,25.61252,0.096282833,6.725939,5.925217,7.613165,8.837592,9.575633,11.02507,9.66444,9.016808,10.16645,8.447813,8.784824,7.426332,-5.44299,-4.72243,0.1786123,6.773577,12.87428,17.72421,20.18152,19.31047,15.28815,9.231137,3.309005,-2.85115,41.86277,60.96186577,59.432115,27.632892,2.3754139,13.521837,1.286738,0.1197981,2.068409,3.281005,49.23552,437.1797,10.80545,-0.992393727,0.123104393
lg166,30039.68,31.312,62,18.57792,0.591270865,11.59226,11.00253,10.24438,4.102157,2.182879,0.70053,0.2601844,0.205437,1.241047,2.946264,5.838264,8.034372,5.138458,6.75879,8.558376,11.22211,15.32934,19.48578,22.88524,22.22401,19.54663,14.77635,9.09104,5.511841,46.01701,247.4713183,23.3792249,29.578047,1.2779839,11.71938899,1.331405,0.1079867,4.031609,5.693227,47.76171,898.4744,14.58101,-0.328520493,-0.944496843
lg167,34279.68,84.852,63,5.140306,0.345760637,1.305329,1.545564,3.90178,4.407023,8.230511,7.243717,6.39912,6.359089,4.916126,3.690127,2.495057,1.648081,1.000259,3.378236,7.407824,13.03286,18.06878,23.36331,26.15744,25.32431,20.8374,14.42437,7.005058,2.118548,21.32038,50.52620754,1.05572994,30.96949767,0.16302284,11.44380307,0.3926202,0.1407024,2.631071,5.898477,59.11374,960.509,1.164305,-0.051464468,0.998674826
lg168,34845.51,89.032,64,5.117627,0.342442445,1.333271,1.581227,3.952891,4.45942,8.32842,7.315352,6.399868,6.369935,4.98246,3.761675,2.542524,1.685531,1.029501,3.411679,7.450936,13.07754,18.10702,23.39262,26.18645,25.35957,20.87422,14.46484,7.047702,2.154139,21.51121,49.83133101,1.09662037,31.43807465,0.16037563,12.48643249,0.4213895,0.1411534,2.619295,5.897614,59.11468,951.6512,1.158969,-0.046409083,0.998922518
lg169,35430.48,91.845,64,5.087243,0.338100836,1.365828,1.625391,4.011148,4.516554,8.427503,7.387267,6.402516,6.373169,5.061748,3.846921,2.602513,1.734288,1.063785,3.450398,7.499311,13.12683,18.14731,23.4223,26.21546,25.39507,20.91202,14.50773,7.094716,2.195743,21.66762,50.22122274,1.16895272,31.13728113,0.15772775,13.05784849,0.8527038,0.1413673,2.623585,5.896305,59.02184,942.2201,1.156831,-0.041003739,0.999158993
lg170,36187.75,50.886,64,21.85403,0.495366072,15.31794,14.30234,13.74842,6.406037,4.757088,2.330127,0.6914607,0.9970526,2.657588,5.302442,11.52747,12.62449,2.881737,4.566733,6.507371,9.311431,13.64397,18.0749,21.94762,21.15929,18.22299,12.95783,6.719823,3.419139,58.15167,198.3106531,39.664863,9.316028,1.1422679,4.8825226,0.5380875,0.1273447,2.034688,5.759302,41.51217,1028.858,13.42528,-0.692863383,-0.721068882
lg171,37162.64,26.826,45,30.69567,0.10394834,3.164454,2.997093,4.594237,3.710789,3.64078,2.637856,5.430559,6.528839,4.336435,4.147229,4.091279,3.067042,-5.93218,-3.85522,-0.392769,4.003338,8.903335,13.70147,16.3891,15.35347,11.80085,6.304629,-0.44045,-4.98696,63.61327,110.7572728,38.843605,5.3383205,2.7507936,8.13078515,0.4150055,0.1032047,4.022001,5.664903,51.05999,2624.348,14.26097,-0.521687293,0.853136782
lg172,38074.68,30.048,57,39.75138,0.124994101,4.190399,3.658083,4.932159,5.342833,7.766193,6.231214,4.262561,3.938652,4.155642,3.926635,4.165995,4.149766,-7.57997,-5.60384,-2.69561,2.011934,6.897872,11.14935,15.50887,14.85191,9.633227,4.127141,-2.78825,-6.6291,75.27242,40.43331624,34.95262274,6.300913,1.2861634,15.69907914,0.3264691,0.09021575,3.145341,5.712422,52.94271,2046.935,16.61745,0.866627872,0.498955039
